REPORT_ID,Stats Area,Suburb,Postcode,LGA Name,Total Units,Total Cas,Total Fats,Total SI,Total MI,Year,Month,Day,Time,Area Speed,Position Type,Horizontal Align,Vertical Align,Other Feat,Road Surface,Moisture Cond,Weather Cond,DayNight,Crash Type,Unit Resp,Entity Code,CSEF Severity,Traffic Ctrls,DUI Involved,Drugs Involved,ACCLOC_X,ACCLOC_Y,UNIQUE_LOC
2019-9524-27/05/2021,2 Metropolitan,HAZELWOOD PARK,5066,CITY OF BURNSIDE,2,0,0,0,0,2019,September,Monday,3:05 PM,60,Cross Road,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,Roundabout,,,1333935.99,1669099.19,1.33E+13
2019-9525-27/05/2021,1 City,ADELAIDE,5000,CITY OF ADELAIDE,2,0,0,0,0,2019,September,Tuesday,5:42 PM,50,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,2,Driver Rider,1: PDO,No Control,,,1329216.56,1670850.79,1.33E+13
2019-9526-27/05/2021,2 Metropolitan,O'HALLORAN HILL,5158,CC MARION.                    ,2,0,0,0,0,2019,September,Tuesday,8:12 PM,60,Not Divided,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1322879.27,1654217.08,1.32E+13
2019-9527-27/05/2021,2 Metropolitan,SEMAPHORE PARK,5019,CITY OF CHARLES STURT,2,0,0,0,0,2019,September,Tuesday,8:00 PM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1317706.46,1679074.04,1.32E+13
2019-9528-27/05/2021,2 Metropolitan,GILLMAN,5013,CITY OF PORT ADELAIDE ENFIELD,4,1,0,0,1,2019,September,Tuesday,9:06 PM,60,Divided Road,Straight road,Crest of Hill,"Bridge, Culvert, Causeway",Sealed,Dry,Not Raining,Night,Side Swipe,1,Driver Rider,2: MI,No Control,,,1321758.46,1680585.78,1.32E+13
2019-9529-27/05/2021,2 Metropolitan,UNDERDALE,5032,CITY OF WEST TORRENS,2,0,0,0,0,2019,September,Wednesday,1:08 AM,60,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1323832.26,1671547.21,1.32E+13
2019-9530-27/05/2021,2 Metropolitan,DRY CREEK,5094,CITY OF PORT ADELAIDE ENFIELD,2,1,0,0,1,2019,September,Wednesday,6:00 AM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Right Angle,1,Driver Rider,2: MI,No Control,,,1327321.79,1680197.21,1.33E+13
2019-9531-27/05/2021,2 Metropolitan,POORAKA,5095,CITY OF SALISBURY,2,2,0,0,2,2019,September,Wednesday,6:41 AM,70,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,2: MI,No Control,,,1330901.74,1681830.98,1.33E+13
2019-9532-27/05/2021,2 Metropolitan,NORTH HAVEN,5018,CITY OF PORT ADELAIDE ENFIELD,5,2,0,1,1,2019,September,Wednesday,6:59 AM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,3: SI,No Control,,,1319996.95,1686122.58,1.32E+13
2019-9533-27/05/2021,2 Metropolitan,KENSINGTON PARK,5068,CITY OF BURNSIDE,2,1,0,0,1,2019,September,Wednesday,7:50 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Turn,1,Driver Rider,2: MI,Give Way Sign,,,1333889.74,1670787.76,1.33E+13
2019-9534-27/05/2021,2 Metropolitan,FLINDERS PARK,5025,CITY OF CHARLES STURT,2,0,0,0,0,2019,September,Wednesday,10:00 AM,60,Not Divided,Straight road,Level,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,1: PDO,No Control,,,1323968.08,1672692.49,1.32E+13
2019-9535-27/05/2021,2 Metropolitan,EVANSTON PARK,5116,CT GAWLER.                    ,2,0,0,0,0,2019,September,Wednesday,9:00 AM,40,Not Divided,Straight road,Level,Roadworks,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,No Control,,,1342515.11,1704089.23,1.34E+13
2019-9536-27/05/2021,2 Metropolitan,PARKSIDE,5063,CITY OF UNLEY,3,0,0,0,0,2019,September,Tuesday,1:15 PM,60,Not Divided,Straight road,Level,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,No Control,,,1330316.63,1668629.51,1.33E+13
2019-9537-27/05/2021,2 Metropolitan,GOLDEN GROVE,5125,CITY OF TEA TREE GULLY,2,0,0,0,0,2019,September,Wednesday,9:30 AM,80,T-Junction,"CURVED, VIEW OPEN",Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,Give Way Sign,,,1342771.2,1687234.54,1.34E+13
2019-9538-27/05/2021,2 Metropolitan,SALISBURY PLAIN,5109,CITY OF SALISBURY,2,1,0,0,1,2019,September,Wednesday,11:10 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,Traffic Signals,,,1335452.41,1688124.93,1.34E+13
2019-9539-27/05/2021,1 City,ADELAIDE,5000,CITY OF ADELAIDE,2,1,0,0,1,2019,September,Wednesday,11:38 AM,50,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Pedestrian,1,Driver Rider,2: MI,No Control,,,1329603.13,1669958.8,1.33E+13
2019-9540-27/05/2021,2 Metropolitan,TERINGIE,5072,THE ADELAIDE HILLS COUNCIL,1,1,0,1,0,2019,September,Wednesday,12:10 PM,60,Not Divided,"CURVED, VIEW OBSCURED",Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Roll Over,1,Driver Rider,3: SI,No Control,,,1337361.69,1672335.13,1.34E+13
2019-9541-27/05/2021,2 Metropolitan,SOMERTON PARK,5044,CITY OF HOLDFAST BAY,3,0,0,0,0,2019,September,Wednesday,12:20 PM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,No Control,,,1321077.96,1663069.47,1.32E+13
2019-9542-27/05/2021,2 Metropolitan,PLYMPTON,5038,CITY OF WEST TORRENS,2,1,0,0,1,2019,September,Wednesday,1:30 PM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,2: MI,No Control,,,1323423.66,1666129.65,1.32E+13
2019-9543-27/05/2021,2 Metropolitan,BELAIR,5052,CC MITCHAM.                   ,3,1,0,0,1,2019,September,Wednesday,1:01 PM,60,Not Divided,"CURVED, VIEW OBSCURED",Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,2: MI,No Control,,Y,1332424.48,1660541.01,1.33E+13
2019-9544-27/05/2021,3 Country,ROSETOWN,5275,DC KINGSTON.,2,1,0,1,0,2019,September,Friday,11:14 PM,50,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Fixed Object,1,Driver Rider,3: SI,No Control,Y,,1433651.23,1456025.59,1.43E+13
2019-9545-27/05/2021,1 City,ADELAIDE,5000,CITY OF ADELAIDE,2,1,0,0,1,2019,September,Tuesday,6:00 PM,50,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,2: MI,No Control,,,1329454.14,1669751.61,1.33E+13
2019-9546-27/05/2021,3 Country,KALTJITI,872,,2,0,0,0,0,2019,September,Wednesday,11:35 AM,100,Not Divided,Straight road,Level,Not Applicable,Unsealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,No Control,,,705167.09,2576192.44,7.05E+12
2019-9547-27/05/2021,2 Metropolitan,CAMPBELLTOWN,5074,CC CAMPBELLTOWN.              ,2,1,0,1,0,2019,September,Tuesday,7:00 PM,50,Not Divided,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Pedestrian,1,Driver Rider,3: SI,No Control,,,1334430.69,1674579.97,1.33E+13
2019-9548-27/05/2021,3 Country,COONAWARRA,5263,WATTLE RANGE COUNCIL,2,0,0,0,0,2019,September,Wednesday,2:40 PM,110,Not Divided,Straight road,Level,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,1: PDO,No Control,,,1518465.04,1400219.4,1.52E+13
2019-9549-27/05/2021,2 Metropolitan,CROYDON,5008,CITY OF CHARLES STURT,3,0,0,0,0,2019,September,Wednesday,9:35 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,1: PDO,Traffic Signals,,,1325512.99,1673486.39,1.33E+13
2019-9550-27/05/2021,2 Metropolitan,ELIZABETH VALE,5112,CITY OF PLAYFORD.,2,1,0,0,1,2019,September,Wednesday,3:07 PM,60,Pedestrian Crossing,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,2: MI,Traffic Signals,,,1335326.46,1690078.06,1.34E+13
2019-9551-27/05/2021,2 Metropolitan,MUNNO PARA WEST,5115,CITY OF PLAYFORD.,2,0,0,0,0,2019,September,Wednesday,3:31 PM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1336709.05,1699846.88,1.34E+13
2019-9552-27/05/2021,2 Metropolitan,HAPPY VALLEY,5159,CITY OF ONKAPARINGA,2,1,0,0,1,2019,September,Wednesday,3:38 PM,70,T-Junction,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,No Control,,,1325546.48,1653383.59,1.33E+13
2019-9553-27/05/2021,2 Metropolitan,VALLEY VIEW,5093,CITY OF TEA TREE GULLY,2,0,0,0,0,2019,September,Wednesday,1:00 PM,60,Cross Road,"CURVED, VIEW OBSCURED",Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,1: PDO,Roundabout,,,1335704.92,1680585.16,1.34E+13
2019-9554-27/05/2021,2 Metropolitan,STURT,5047,CC MARION.                    ,2,1,0,0,1,2019,September,Saturday,1:15 PM,60,Multiple,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,Traffic Signals,,,1323563.31,1660655.55,1.32E+13
2019-9555-27/05/2021,2 Metropolitan,HAPPY VALLEY,5159,CITY OF ONKAPARINGA,2,1,0,0,1,2019,September,Wednesday,3:27 PM,70,T-Junction,Straight road,Crest of Hill,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,2: MI,No Control,,,1325546.48,1653383.59,1.33E+13
2019-9556-27/05/2021,2 Metropolitan,HUNTFIELD HEIGHTS,5163,CITY OF ONKAPARINGA,2,0,0,0,0,2019,September,Wednesday,5:00 PM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,Traffic Signals,,,1320864.95,1646550.7,1.32E+13
2019-9557-27/05/2021,1 City,ADELAIDE,5000,CITY OF ADELAIDE,2,1,0,0,1,2019,September,Tuesday,10:42 PM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Pedestrian,1,Driver Rider,2: MI,Traffic Signals,,,1329033.89,1670373.94,1.33E+13
2019-9558-27/05/2021,2 Metropolitan,FULLARTON,5063,CITY OF UNLEY,2,1,0,0,1,2019,September,Wednesday,8:25 PM,60,Not Divided,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Night,Hit Pedestrian,2,Pedestrian,2: MI,No Control,,,1331300.28,1667867.8,1.33E+13
2019-9559-27/05/2021,2 Metropolitan,HAHNDORF,5245,DC MT.BARKER.                 ,1,1,0,1,0,2019,September,Wednesday,6:30 PM,80,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Roll Over,1,Driver Rider,3: SI,No Control,,,1349075.35,1658357.01,1.35E+13
2019-9560-27/05/2021,2 Metropolitan,WINGFIELD,5013,CITY OF PORT ADELAIDE ENFIELD,2,0,0,0,0,2019,September,Wednesday,10:35 PM,60,Divided Road,Straight road,Bottom of Hill,Not Applicable,Sealed,Dry,Not Raining,Night,Side Swipe,1,Driver Rider,1: PDO,No Control,,,1325713.8,1679193.41,1.33E+13
2019-9561-27/05/2021,2 Metropolitan,EYRE,5121,CITY OF PLAYFORD.,2,0,0,0,0,2019,September,Wednesday,10:55 PM,80,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Rear End,2,Driver Rider,1: PDO,Roundabout,,,1335023.61,1696798.79,1.34E+13
2019-9562-27/05/2021,2 Metropolitan,GREENHILL,5140,THE ADELAIDE HILLS COUNCIL,1,0,0,0,0,2019,September,Thursday,12:19 AM,80,Not Divided,"CURVED, VIEW OBSCURED",Slope,Not Applicable,Sealed,Dry,Not Raining,Night,Roll Over,1,Driver Rider,1: PDO,No Control,,,1335676.16,1667888.26,1.34E+13
2019-9563-27/05/2021,2 Metropolitan,CRAFERS WEST,5152,THE ADELAIDE HILLS COUNCIL,3,0,0,0,0,2019,September,Wednesday,11:11 AM,100,Freeway,"CURVED, VIEW OPEN",Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,No Control,,,1336954.85,1663024.65,1.34E+13
2019-9564-27/05/2021,2 Metropolitan,NORWOOD,5067,"CC OF NORWOOD,PAYNEHAM & ST PETERS",2,0,0,0,0,2019,September,Thursday,7:45 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,Stop Sign,,,1332073.07,1670405.35,1.33E+13
2019-9565-27/05/2021,3 Country,PORT AUGUSTA,5700,CC PT.AUGUSTA.                ,2,0,0,0,0,2019,September,Wednesday,4:40 PM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,1: PDO,Traffic Signals,,,1259792.65,1941867.98,1.26E+13
2019-9566-27/05/2021,2 Metropolitan,WARD BELT,5118,LIGHT REGIONAL COUNCIL,2,2,0,0,2,2019,September,Thursday,9:08 AM,100,Not Divided,"CURVED, VIEW OPEN",Level,Not Applicable,Unsealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,2: MI,No Control,,,1334409.57,1709759.16,1.33E+13
2019-9567-27/05/2021,2 Metropolitan,MYRTLE BANK,5064,CITY OF UNLEY,2,0,0,0,0,2019,September,Wednesday,9:45 AM,60,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,No Control,,,1332292.11,1666495.68,1.33E+13
2019-9568-27/05/2021,2 Metropolitan,HOLDEN HILL,5088,CITY OF TEA TREE GULLY,3,0,0,0,0,2019,September,Thursday,10:34 AM,60,Divided Road,"CURVED, VIEW OPEN",Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,No Control,,,1335182.25,1679113.23,1.34E+13
2019-9569-27/05/2021,2 Metropolitan,NORTHFIELD,5085,CITY OF PORT ADELAIDE ENFIELD,2,0,0,0,0,2019,September,Monday,8:10 AM,50,Cross Road,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,Roundabout,,,1330859.73,1678631.42,1.33E+13
2019-9570-27/05/2021,2 Metropolitan,NAILSWORTH,5083,CITY OF PROSPECT,2,1,0,0,1,2019,September,Thursday,11:45 AM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,No Control,,,1328920.99,1674621.38,1.33E+13
2019-9571-27/05/2021,2 Metropolitan,WINGFIELD,5013,CITY OF PORT ADELAIDE ENFIELD,2,1,0,0,1,2019,September,Thursday,1:45 PM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,Traffic Signals,,,1323910.63,1679162.4,1.32E+13
2019-9572-27/05/2021,2 Metropolitan,MILE END,5031,CITY OF WEST TORRENS,2,1,0,0,1,2019,September,Thursday,1:23 PM,50,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,2: MI,Stop Sign,,,1324933.96,1670968.69,1.32E+13
2019-9573-27/05/2021,1 City,NORTH ADELAIDE,5006,CITY OF ADELAIDE,3,1,0,0,1,2019,September,Thursday,12:30 PM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,2: MI,No Control,,,1328341.89,1672911.9,1.33E+13
2019-9574-27/05/2021,3 Country,MYPONGA,5202,DC YANKALILLA.                ,3,0,0,0,0,2019,September,Thursday,11:54 AM,80,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1313903.9,1618831.3,1.31E+13
2019-9575-27/05/2021,2 Metropolitan,PARALOWIE,5108,CITY OF SALISBURY,2,0,0,0,0,2019,September,Thursday,2:50 PM,90,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,No Control,,,1328417.4,1688858.62,1.33E+13
2019-9576-27/05/2021,2 Metropolitan,GREEN FIELDS,5107,CITY OF SALISBURY,2,1,0,0,1,2019,September,Thursday,2:47 PM,90,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,Traffic Signals,,,1328674.22,1685896.53,1.33E+13
2019-9577-27/05/2021,2 Metropolitan,KESWICK,5035,CITY OF WEST TORRENS,2,0,0,0,0,2019,September,Thursday,3:49 PM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,No Control,,,1326229.45,1668960.18,1.33E+13
2019-9578-27/05/2021,2 Metropolitan,WOODVILLE SOUTH,5011,CITY OF CHARLES STURT,2,0,0,0,0,2019,September,Thursday,3:45 PM,60,Divided Road,Straight road,Level,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,1: PDO,No Control,,,1322830.14,1675745.9,1.32E+13
2019-9579-27/05/2021,2 Metropolitan,OTTOWAY,5013,CITY OF PORT ADELAIDE ENFIELD,2,1,0,0,1,2019,September,Thursday,4:55 PM,60,T-Junction,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,2: MI,Traffic Signals,,,1323011.02,1679141.01,1.32E+13
2019-9580-27/05/2021,2 Metropolitan,NORTHFIELD,5085,CITY OF PORT ADELAIDE ENFIELD,2,0,0,0,0,2019,September,Thursday,8:20 AM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,1: PDO,No Control,,,1330860.99,1679289.63,1.33E+13
2019-9581-27/05/2021,1 City,ADELAIDE,5000,CITY OF ADELAIDE,2,0,0,0,0,2019,September,Thursday,5:15 PM,50,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,1,Driver Rider,1: PDO,Give Way Sign,,,1327827.64,1670014.81,1.33E+13
2019-9582-27/05/2021,2 Metropolitan,WYNN VALE,5127,CITY OF TEA TREE GULLY,5,2,0,0,2,2019,September,Thursday,5:07 PM,60,Not Divided,Straight road,Crest of Hill,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,2,Driver Rider,2: MI,No Control,,,1338859.35,1684659.46,1.34E+13
2019-9583-27/05/2021,2 Metropolitan,PARALOWIE,5108,CITY OF SALISBURY,2,0,0,0,0,2019,September,Thursday,6:00 PM,50,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1329306.53,1688210.88,1.33E+13
2019-9584-27/05/2021,2 Metropolitan,MILE END,5031,CITY OF WEST TORRENS,2,1,0,0,1,2019,September,Thursday,9:00 AM,60,T-Junction,"CURVED, VIEW OPEN",Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Right Angle,2,Driver Rider,2: MI,No Control,,,1326080.52,1670999.64,1.33E+13
2019-9585-27/05/2021,2 Metropolitan,FLINDERS PARK,5025,CITY OF CHARLES STURT,2,1,0,0,1,2019,September,Thursday,9:10 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,2: MI,Traffic Signals,,,1323658.18,1673162.5,1.32E+13
2019-9586-27/05/2021,2 Metropolitan,WEST LAKES,5021,CITY OF CHARLES STURT,2,1,0,0,1,2019,September,Thursday,6:30 PM,50,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Right Turn,2,Driver Rider,2: MI,No Control,,,1318957.86,1676262.23,1.32E+13
2019-9587-27/05/2021,2 Metropolitan,ST MORRIS,5068,"CC OF NORWOOD,PAYNEHAM & ST PETERS",2,0,0,0,0,2019,September,Thursday,6:23 PM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Side Swipe,1,Driver Rider,1: PDO,Stop Sign,,,1333620.65,1671798.5,1.33E+13
2019-9588-27/05/2021,2 Metropolitan,GLANDORE,5037,CITY OF WEST TORRENS,2,0,0,0,0,2019,September,Thursday,4:59 PM,50,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1325027.35,1667025.39,1.33E+13
2019-9589-27/05/2021,2 Metropolitan,BRIGHTON,5048,CITY OF HOLDFAST BAY,2,0,0,0,0,2019,September,Thursday,9:40 AM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Parked Vehicle,2,Driver Rider,1: PDO,No Control,,,1320739.87,1660757.24,1.32E+13
2019-9590-27/05/2021,2 Metropolitan,REGENCY PARK,5010,CITY OF PORT ADELAIDE ENFIELD,2,0,0,0,0,2019,September,Thursday,7:55 PM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Rear End,2,Driver Rider,1: PDO,Traffic Signals,,,1326053.02,1676376.71,1.33E+13
2019-9591-27/05/2021,2 Metropolitan,SALISBURY DOWNS,5108,CITY OF SALISBURY,2,0,0,0,0,2019,September,Thursday,8:25 PM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Rear End,2,Driver Rider,1: PDO,Traffic Signals,Y,,1332167.06,1687734.92,1.33E+13
2019-9592-27/05/2021,2 Metropolitan,GLENELG NORTH,5045,CITY OF WEST TORRENS,3,1,0,0,1,2019,September,Thursday,7:00 PM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Right Turn,2,Driver Rider,2: MI,Traffic Signals,,,1320773.5,1666832.01,1.32E+13
2019-9593-27/05/2021,2 Metropolitan,WELLAND,5007,CITY OF CHARLES STURT,2,0,0,0,0,2019,September,Thursday,7:30 PM,60,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Side Swipe,2,Driver Rider,1: PDO,Give Way Sign,,,1324881.94,1673976.81,1.32E+13
2019-9594-27/05/2021,2 Metropolitan,ELIZABETH PARK,5113,CITY OF PLAYFORD.,1,1,0,1,0,2019,September,Thursday,9:36 PM,60,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Night,Roll Over,1,Driver Rider,3: SI,No Control,,,1337557.57,1694196.56,1.34E+13
2019-9595-27/05/2021,2 Metropolitan,MORPHETT VALE,5162,CITY OF ONKAPARINGA,2,0,0,0,0,2019,September,Friday,8:05 AM,50,Not Divided,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,1: PDO,No Control,,,1322465.14,1649462.51,1.32E+13
2019-9596-27/05/2021,2 Metropolitan,WOODVILLE PARK,5011,CITY OF CHARLES STURT,3,1,0,0,1,2019,September,Friday,8:10 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,2: MI,Traffic Signals,,,1324192.45,1676259.66,1.32E+13
2019-9597-27/05/2021,2 Metropolitan,PORT ADELAIDE,5015,CITY OF PORT ADELAIDE ENFIELD,2,0,0,0,0,2019,September,Friday,8:25 AM,60,Divided Road,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,No Control,,,1321146.03,1680352.62,1.32E+13
2019-9598-27/05/2021,2 Metropolitan,WAYVILLE,5034,CITY OF UNLEY,2,0,0,0,0,2019,September,Friday,8:45 AM,60,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,No Control,,,1327316.88,1668910.36,1.33E+13
2019-9599-27/05/2021,2 Metropolitan,STURT,5047,CC MARION.                    ,2,0,0,0,0,2019,September,Friday,9:11 AM,60,Divided Road,Straight road,Level,Driveway or Entrance,Sealed,Dry,Not Raining,Daylight,Right Turn,1,Driver Rider,1: PDO,No Control,,,1323790.68,1660652.09,1.32E+13
2019-9600-27/05/2021,2 Metropolitan,BEDFORD PARK,5042,CC MITCHAM.                   ,2,0,0,0,0,2019,September,Friday,10:14 AM,50,T-Junction,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,1: PDO,Give Way Sign,,,1325211.27,1659968.06,1.33E+13
2019-9601-27/05/2021,2 Metropolitan,STIRLING,5152,THE ADELAIDE HILLS COUNCIL,2,0,0,0,0,2019,September,Friday,7:30 AM,110,Freeway,Straight road,Slope,Not Applicable,Sealed,Dry,Not Raining,Daylight,Hit Fixed Object,1,Driver Rider,1: PDO,No Control,,,1341112.19,1662413.16,1.34E+13
2019-9602-27/05/2021,2 Metropolitan,STURT,5047,CC MARION.                    ,2,0,0,0,0,2019,September,Friday,10:30 AM,60,Cross Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Side Swipe,1,Driver Rider,1: PDO,Give Way Sign,,,1323794.34,1659430.27,1.32E+13
2019-9603-27/05/2021,2 Metropolitan,PARA HILLS WEST,5096,CITY OF SALISBURY,2,0,0,0,0,2019,September,Thursday,7:15 AM,80,Divided Road,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Other,1,Driver Rider,1: PDO,No Control,,,1332649.12,1684547.98,1.33E+13
2019-9604-27/05/2021,2 Metropolitan,DRY CREEK,5094,CITY OF SALISBURY,2,0,0,0,0,2019,September,Friday,10:15 AM,80,T-Junction,Straight road,Level,Not Applicable,Sealed,Dry,Not Raining,Daylight,Rear End,1,Driver Rider,1: PDO,Traffic Signals,,,1328672.58,1683237.82,1.33E+13
